danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.584,0.456,5,-19.116,1,0.0578,0.115,0.0,0.556,0.64,131.814,audio_features,31LOzuiEqzfMZ6f8nujDVd,spotify:track:31LOzuiEqzfMZ6f8nujDVd,https://api.spotify.com/v1/tracks/31LOzuiEqzfMZ6f8nujDVd,https://api.spotify.com/v1/audio-analysis/31LOzuiEqzfMZ6f8nujDVd,262627,4
0.606,0.456,7,-12.449,1,0.199,0.465,0.0,0.309,0.821,162.438,audio_features,337nQ3zcZ5Ka2JmMMlR7bU,spotify:track:337nQ3zcZ5Ka2JmMMlR7bU,https://api.spotify.com/v1/tracks/337nQ3zcZ5Ka2JmMMlR7bU,https://api.spotify.com/v1/audio-analysis/337nQ3zcZ5Ka2JmMMlR7bU,239386,4
0.533,0.825,11,-5.272,1,0.0796,0.0798,3.21e-05,0.135,0.871,187.436,audio_features,5uK1WDVWhds3PSgKWB24yM,spotify:track:5uK1WDVWhds3PSgKWB24yM,https://api.spotify.com/v1/tracks/5uK1WDVWhds3PSgKWB24yM,https://api.spotify.com/v1/audio-analysis/5uK1WDVWhds3PSgKWB24yM,173093,4
0.709,0.401,8,-15.662,1,0.0351,0.181,0.0,0.22,0.666,115.523,audio_features,1DffLkGx0GOaaRcaztOgdS,spotify:track:1DffLkGx0GOaaRcaztOgdS,https://api.spotify.com/v1/tracks/1DffLkGx0GOaaRcaztOgdS,https://api.spotify.com/v1/audio-analysis/1DffLkGx0GOaaRcaztOgdS,176707,4
0.701,0.68,2,-8.492,1,0.0264,0.303,1.51e-05,0.159,0.704,90.607,audio_features,4rQSLX4qMiUWL81hEQOuPY,spotify:track:4rQSLX4qMiUWL81hEQOuPY,https://api.spotify.com/v1/tracks/4rQSLX4qMiUWL81hEQOuPY,https://api.spotify.com/v1/audio-analysis/4rQSLX4qMiUWL81hEQOuPY,212587,4
0.434,0.336,5,-12.828,1,0.0382,0.652,0.0,0.123,0.475,62.205,audio_features,7AMGbqnwhckUyr7Kg3ytQm,spotify:track:7AMGbqnwhckUyr7Kg3ytQm,https://api.spotify.com/v1/tracks/7AMGbqnwhckUyr7Kg3ytQm,https://api.spotify.com/v1/audio-analysis/7AMGbqnwhckUyr7Kg3ytQm,200067,4
0.711,0.542,0,-10.319,1,0.0287,0.23,5.2e-06,0.28,0.813,127.002,audio_features,7hBrO5jpSGEbd9X6zxGxQI,spotify:track:7hBrO5jpSGEbd9X6zxGxQI,https://api.spotify.com/v1/tracks/7hBrO5jpSGEbd9X6zxGxQI,https://api.spotify.com/v1/audio-analysis/7hBrO5jpSGEbd9X6zxGxQI,240373,4
0.666,0.64,4,-13.945,1,0.0387,0.548,0.0,0.177,0.954,107.751,audio_features,7x6z6qiA3eXSeKOH7hH2Mr,spotify:track:7x6z6qiA3eXSeKOH7hH2Mr,https://api.spotify.com/v1/tracks/7x6z6qiA3eXSeKOH7hH2Mr,https://api.spotify.com/v1/audio-analysis/7x6z6qiA3eXSeKOH7hH2Mr,183533,4
0.673,0.84,4,-5.114,1,0.0381,0.126,5.88e-05,0.175,0.749,144.184,audio_features,3Hbm5luuxJheCKJheYAVbZ,spotify:track:3Hbm5luuxJheCKJheYAVbZ,https://api.spotify.com/v1/tracks/3Hbm5luuxJheCKJheYAVbZ,https://api.spotify.com/v1/audio-analysis/3Hbm5luuxJheCKJheYAVbZ,167426,4
0.587,0.566,9,-9.932,1,0.0276,0.47,0.0,0.0644,0.529,76.054,audio_features,42cxPm9jgbaxIVN77XA1m6,spotify:track:42cxPm9jgbaxIVN77XA1m6,https://api.spotify.com/v1/tracks/42cxPm9jgbaxIVN77XA1m6,https://api.spotify.com/v1/audio-analysis/42cxPm9jgbaxIVN77XA1m6,461947,4
0.319,0.839,0,-7.341,1,0.0404,0.00596,7.99e-05,0.0764,0.538,144.938,audio_features,0LEoCPq4QlV2h41Fm5ENJ3,spotify:track:0LEoCPq4QlV2h41Fm5ENJ3,https://api.spotify.com/v1/tracks/0LEoCPq4QlV2h41Fm5ENJ3,https://api.spotify.com/v1/audio-analysis/0LEoCPq4QlV2h41Fm5ENJ3,350373,4
0.577,0.828,7,-9.805,1,0.0556,0.358,0.013,0.0683,0.706,142.365,audio_features,5GPPI3rnZDptLYRN4vTUoZ,spotify:track:5GPPI3rnZDptLYRN4vTUoZ,https://api.spotify.com/v1/tracks/5GPPI3rnZDptLYRN4vTUoZ,https://api.spotify.com/v1/audio-analysis/5GPPI3rnZDptLYRN4vTUoZ,314067,4
0.417,0.877,2,-8.422,1,0.0495,0.00258,0.00165,0.398,0.593,91.578,audio_features,1vW6lAtewJNs7oezT8wDQd,spotify:track:1vW6lAtewJNs7oezT8wDQd,https://api.spotify.com/v1/tracks/1vW6lAtewJNs7oezT8wDQd,https://api.spotify.com/v1/audio-analysis/1vW6lAtewJNs7oezT8wDQd,347093,4
0.525,0.921,5,-5.7,1,0.0361,0.102,0.00111,0.07,0.493,94.274,audio_features,4vb5W8R6XHysd5oKSNUx8j,spotify:track:4vb5W8R6XHysd5oKSNUx8j,https://api.spotify.com/v1/tracks/4vb5W8R6XHysd5oKSNUx8j,https://api.spotify.com/v1/audio-analysis/4vb5W8R6XHysd5oKSNUx8j,224587,4
0.528,0.904,2,-5.854,1,0.0343,0.000833,0.0,0.174,0.678,122.372,audio_features,5bVOX6eyHsML2sB4aMlZEi,spotify:track:5bVOX6eyHsML2sB4aMlZEi,https://api.spotify.com/v1/tracks/5bVOX6eyHsML2sB4aMlZEi,https://api.spotify.com/v1/audio-analysis/5bVOX6eyHsML2sB4aMlZEi,230040,4
0.522,0.801,4,-3.641,1,0.0301,8.2e-06,0.0685,0.174,0.197,112.445,audio_features,5ibELGcXGqX5x9TWFeNPxY,spotify:track:5ibELGcXGqX5x9TWFeNPxY,https://api.spotify.com/v1/tracks/5ibELGcXGqX5x9TWFeNPxY,https://api.spotify.com/v1/audio-analysis/5ibELGcXGqX5x9TWFeNPxY,305707,4
0.317,0.571,9,-7.669,1,0.0283,0.158,2.95e-06,0.0848,0.234,163.036,audio_features,0qmCWYu7hOvriyuqXfPw7I,spotify:track:0qmCWYu7hOvriyuqXfPw7I,https://api.spotify.com/v1/tracks/0qmCWYu7hOvriyuqXfPw7I,https://api.spotify.com/v1/audio-analysis/0qmCWYu7hOvriyuqXfPw7I,240120,3
0.488,0.968,0,-5.705,1,0.0375,0.0207,0.000124,0.148,0.584,116.223,audio_features,3PJqVKBvamWgzODoRwqZGm,spotify:track:3PJqVKBvamWgzODoRwqZGm,https://api.spotify.com/v1/tracks/3PJqVKBvamWgzODoRwqZGm,https://api.spotify.com/v1/audio-analysis/3PJqVKBvamWgzODoRwqZGm,156867,4
0.299,0.818,2,-7.942,1,0.0649,0.113,2.46e-06,0.0827,0.604,156.193,audio_features,1pUNeXXcmAJOyK6TiVL49n,spotify:track:1pUNeXXcmAJOyK6TiVL49n,https://api.spotify.com/v1/tracks/1pUNeXXcmAJOyK6TiVL49n,https://api.spotify.com/v1/audio-analysis/1pUNeXXcmAJOyK6TiVL49n,244827,4
0.291,0.767,7,-6.913,0,0.0862,0.000401,0.0119,0.0763,0.358,175.699,audio_features,4SE81CrzH0qPA8KHqM9Syz,spotify:track:4SE81CrzH0qPA8KHqM9Syz,https://api.spotify.com/v1/tracks/4SE81CrzH0qPA8KHqM9Syz,https://api.spotify.com/v1/audio-analysis/4SE81CrzH0qPA8KHqM9Syz,234800,4
0.546,0.865,2,-5.704,1,0.0455,0.113,3.08e-05,0.246,0.239,128.014,audio_features,113VT0dXCsqDAAfe8JQ2xm,spotify:track:113VT0dXCsqDAAfe8JQ2xm,https://api.spotify.com/v1/tracks/113VT0dXCsqDAAfe8JQ2xm,https://api.spotify.com/v1/audio-analysis/113VT0dXCsqDAAfe8JQ2xm,322147,4
0.426,0.878,2,-8.274,1,0.0388,0.0237,0.000118,0.173,0.65,102.818,audio_features,3ATIyi8OsM5ciO0CDd2iCs,spotify:track:3ATIyi8OsM5ciO0CDd2iCs,https://api.spotify.com/v1/tracks/3ATIyi8OsM5ciO0CDd2iCs,https://api.spotify.com/v1/audio-analysis/3ATIyi8OsM5ciO0CDd2iCs,200413,4
0.533,0.761,7,-10.632,1,0.0298,0.013,0.829,0.207,0.917,122.777,audio_features,4c6vZqYHFur11FbWATIJ9P,spotify:track:4c6vZqYHFur11FbWATIJ9P,https://api.spotify.com/v1/tracks/4c6vZqYHFur11FbWATIJ9P,https://api.spotify.com/v1/audio-analysis/4c6vZqYHFur11FbWATIJ9P,162187,4
0.667,0.699,7,-7.574,1,0.026,0.42,0.000442,0.201,0.655,118.567,audio_features,4jLv3tDBu8ww2R07DvL12s,spotify:track:4jLv3tDBu8ww2R07DvL12s,https://api.spotify.com/v1/tracks/4jLv3tDBu8ww2R07DvL12s,https://api.spotify.com/v1/audio-analysis/4jLv3tDBu8ww2R07DvL12s,314173,4
0.633,0.49,10,-7.668,1,0.0255,0.395,6.92e-05,0.0886,0.66,132.178,audio_features,5AMrnF761nziCWUfjBgRUI,spotify:track:5AMrnF761nziCWUfjBgRUI,https://api.spotify.com/v1/tracks/5AMrnF761nziCWUfjBgRUI,https://api.spotify.com/v1/audio-analysis/5AMrnF761nziCWUfjBgRUI,280107,3
0.409,0.717,6,-7.75,1,0.0395,0.000578,0.0632,0.0827,0.311,169.212,audio_features,4uPi47C1WcnhIbvCx4zCu6,spotify:track:4uPi47C1WcnhIbvCx4zCu6,https://api.spotify.com/v1/tracks/4uPi47C1WcnhIbvCx4zCu6,https://api.spotify.com/v1/audio-analysis/4uPi47C1WcnhIbvCx4zCu6,188693,4
0.542,0.626,0,-7.105,1,0.0242,0.0789,0.000508,0.277,0.813,89.734,audio_features,4OHVCeQYPncEwZOtNAJZZx,spotify:track:4OHVCeQYPncEwZOtNAJZZx,https://api.spotify.com/v1/tracks/4OHVCeQYPncEwZOtNAJZZx,https://api.spotify.com/v1/audio-analysis/4OHVCeQYPncEwZOtNAJZZx,305213,4
0.494,0.936,11,-7.195,0,0.0398,0.0112,0.000693,0.276,0.834,107.543,audio_features,5EugXICXL06waHgP4iTI58,spotify:track:5EugXICXL06waHgP4iTI58,https://api.spotify.com/v1/tracks/5EugXICXL06waHgP4iTI58,https://api.spotify.com/v1/audio-analysis/5EugXICXL06waHgP4iTI58,224480,4
0.593,0.693,4,-8.576,1,0.0305,0.0283,0.084,0.172,0.749,150.489,audio_features,3soLwFvqNYT90pZHSZhmK2,spotify:track:3soLwFvqNYT90pZHSZhmK2,https://api.spotify.com/v1/tracks/3soLwFvqNYT90pZHSZhmK2,https://api.spotify.com/v1/audio-analysis/3soLwFvqNYT90pZHSZhmK2,363538,4
0.506,0.761,3,-9.765,1,0.0404,0.00938,0.782,0.298,0.745,112.511,audio_features,11nv53N7ZnNTCgyl8yxvYd,spotify:track:11nv53N7ZnNTCgyl8yxvYd,https://api.spotify.com/v1/tracks/11nv53N7ZnNTCgyl8yxvYd,https://api.spotify.com/v1/audio-analysis/11nv53N7ZnNTCgyl8yxvYd,213693,4
0.438,0.428,7,-14.861,1,0.0263,0.0841,4.63e-05,0.138,0.209,94.864,audio_features,1aLNpg2kKvUncflV8xE5AA,spotify:track:1aLNpg2kKvUncflV8xE5AA,https://api.spotify.com/v1/tracks/1aLNpg2kKvUncflV8xE5AA,https://api.spotify.com/v1/audio-analysis/1aLNpg2kKvUncflV8xE5AA,274760,4
0.543,0.572,5,-13.124,1,0.0317,0.0685,0.00119,0.0823,0.533,113.312,audio_features,17hdos7cv1vAvcfoTU4Pym,spotify:track:17hdos7cv1vAvcfoTU4Pym,https://api.spotify.com/v1/tracks/17hdos7cv1vAvcfoTU4Pym,https://api.spotify.com/v1/audio-analysis/17hdos7cv1vAvcfoTU4Pym,238120,4
0.518,0.436,4,-14.134,1,0.0349,0.0157,0.000621,0.079,0.27,80.88,audio_features,6mcxQ1Y3uQRU0IHsvdNLH1,spotify:track:6mcxQ1Y3uQRU0IHsvdNLH1,https://api.spotify.com/v1/tracks/6mcxQ1Y3uQRU0IHsvdNLH1,https://api.spotify.com/v1/audio-analysis/6mcxQ1Y3uQRU0IHsvdNLH1,236973,4
0.401,0.879,7,-7.011,0,0.0508,0.0418,0.0,0.187,0.212,131.901,audio_features,3rhITD3Q7qlOMCebBTHL8N,spotify:track:3rhITD3Q7qlOMCebBTHL8N,https://api.spotify.com/v1/tracks/3rhITD3Q7qlOMCebBTHL8N,https://api.spotify.com/v1/audio-analysis/3rhITD3Q7qlOMCebBTHL8N,262573,4
0.521,0.727,2,-6.193,1,0.0388,0.0876,0.0,0.237,0.566,88.983,audio_features,5bWLIVKl5UrbQ2xEGfAXOK,spotify:track:5bWLIVKl5UrbQ2xEGfAXOK,https://api.spotify.com/v1/tracks/5bWLIVKl5UrbQ2xEGfAXOK,https://api.spotify.com/v1/audio-analysis/5bWLIVKl5UrbQ2xEGfAXOK,191640,4
0.263,0.778,9,-5.418,0,0.0334,1.23e-05,7.64e-06,0.375,0.203,90.512,audio_features,0ZyrgDl8C0Cq9Gt3nPxqvd,spotify:track:0ZyrgDl8C0Cq9Gt3nPxqvd,https://api.spotify.com/v1/tracks/0ZyrgDl8C0Cq9Gt3nPxqvd,https://api.spotify.com/v1/audio-analysis/0ZyrgDl8C0Cq9Gt3nPxqvd,276867,4
0.484,0.0874,0,-17.796,1,0.0394,0.894,0.154,0.11,0.219,94.163,audio_features,0dDDB5Y0USPabzqBmajLJr,spotify:track:0dDDB5Y0USPabzqBmajLJr,https://api.spotify.com/v1/tracks/0dDDB5Y0USPabzqBmajLJr,https://api.spotify.com/v1/audio-analysis/0dDDB5Y0USPabzqBmajLJr,256120,4
0.686,0.729,7,-4.848,1,0.0298,0.175,0.000833,0.137,0.79,123.546,audio_features,7h69nvFshbhUpesEXBPH0w,spotify:track:7h69nvFshbhUpesEXBPH0w,https://api.spotify.com/v1/tracks/7h69nvFshbhUpesEXBPH0w,https://api.spotify.com/v1/audio-analysis/7h69nvFshbhUpesEXBPH0w,192933,4
0.536,0.932,8,-4.11,1,0.0436,0.00483,2.02e-05,0.105,0.755,121.004,audio_features,5XkVQZWvsVwedk0Jv54SVH,spotify:track:5XkVQZWvsVwedk0Jv54SVH,https://api.spotify.com/v1/tracks/5XkVQZWvsVwedk0Jv54SVH,https://api.spotify.com/v1/audio-analysis/5XkVQZWvsVwedk0Jv54SVH,159587,4
0.473,0.96,4,-6.444,0,0.0766,0.003,0.000374,0.346,0.301,124.867,audio_features,1yRvKs56kf5QzWelHfKAS8,spotify:track:1yRvKs56kf5QzWelHfKAS8,https://api.spotify.com/v1/tracks/1yRvKs56kf5QzWelHfKAS8,https://api.spotify.com/v1/audio-analysis/1yRvKs56kf5QzWelHfKAS8,195800,4
0.645,0.792,9,-8.671,1,0.0304,0.00164,0.000126,0.0799,0.705,131.388,audio_features,4AzgZff7Jp0zfKljrPWz15,spotify:track:4AzgZff7Jp0zfKljrPWz15,https://api.spotify.com/v1/tracks/4AzgZff7Jp0zfKljrPWz15,https://api.spotify.com/v1/audio-analysis/4AzgZff7Jp0zfKljrPWz15,187040,4
0.67,0.716,8,-8.097,1,0.0656,0.000318,0.477,0.107,0.777,91.136,audio_features,6CInKVeUjxZYpTLd177d0S,spotify:track:6CInKVeUjxZYpTLd177d0S,https://api.spotify.com/v1/tracks/6CInKVeUjxZYpTLd177d0S,https://api.spotify.com/v1/audio-analysis/6CInKVeUjxZYpTLd177d0S,273240,4
0.343,0.747,6,-5.73,1,0.0632,0.127,9.61e-06,0.31,0.237,125.389,audio_features,0303qZHRLFhKkOgO80toX9,spotify:track:0303qZHRLFhKkOgO80toX9,https://api.spotify.com/v1/tracks/0303qZHRLFhKkOgO80toX9,https://api.spotify.com/v1/audio-analysis/0303qZHRLFhKkOgO80toX9,347733,4
0.21,0.87,5,-5.985,1,0.0606,0.000147,0.000488,0.188,0.517,168.352,audio_features,5J7l2wE9wxqod7xIP0jyAB,spotify:track:5J7l2wE9wxqod7xIP0jyAB,https://api.spotify.com/v1/tracks/5J7l2wE9wxqod7xIP0jyAB,https://api.spotify.com/v1/audio-analysis/5J7l2wE9wxqod7xIP0jyAB,264067,4
0.537,0.675,7,-8.332,1,0.0309,0.0226,0.0188,0.355,0.384,120.543,audio_features,05FgZdqxXg40X0WG8MmWMA,spotify:track:05FgZdqxXg40X0WG8MmWMA,https://api.spotify.com/v1/tracks/05FgZdqxXg40X0WG8MmWMA,https://api.spotify.com/v1/audio-analysis/05FgZdqxXg40X0WG8MmWMA,198573,4
0.506,0.931,5,-5.635,1,0.0305,0.00146,0.0227,0.27,0.865,129.568,audio_features,1UVll7jjUlqSGxCZ6uXVaD,spotify:track:1UVll7jjUlqSGxCZ6uXVaD,https://api.spotify.com/v1/tracks/1UVll7jjUlqSGxCZ6uXVaD,https://api.spotify.com/v1/audio-analysis/1UVll7jjUlqSGxCZ6uXVaD,248973,4
0.267,0.81,0,-6.189,1,0.0418,0.00019,0.018,0.084,0.267,127.673,audio_features,2VmyLy2HQlkevZYboXHM5O,spotify:track:2VmyLy2HQlkevZYboXHM5O,https://api.spotify.com/v1/tracks/2VmyLy2HQlkevZYboXHM5O,https://api.spotify.com/v1/audio-analysis/2VmyLy2HQlkevZYboXHM5O,290960,5
0.361,0.728,6,-8.519,1,0.0368,0.000291,0.000112,0.0701,0.155,105.768,audio_features,7fURZRPkB2S70sYR1naKTK,spotify:track:7fURZRPkB2S70sYR1naKTK,https://api.spotify.com/v1/tracks/7fURZRPkB2S70sYR1naKTK,https://api.spotify.com/v1/audio-analysis/7fURZRPkB2S70sYR1naKTK,318000,4
0.252,0.872,8,-3.752,1,0.0777,0.00912,8.79e-06,0.109,0.399,126.938,audio_features,3m1JFLpKLYgMi1jf6Bu16P,spotify:track:3m1JFLpKLYgMi1jf6Bu16P,https://api.spotify.com/v1/tracks/3m1JFLpKLYgMi1jf6Bu16P,https://api.spotify.com/v1/audio-analysis/3m1JFLpKLYgMi1jf6Bu16P,236360,4
0.446,0.686,7,-7.348,1,0.0303,0.211,0.0,0.205,0.493,80.571,audio_features,4em17FyyrOE8Miw8rJwJhn,spotify:track:4em17FyyrOE8Miw8rJwJhn,https://api.spotify.com/v1/tracks/4em17FyyrOE8Miw8rJwJhn,https://api.spotify.com/v1/audio-analysis/4em17FyyrOE8Miw8rJwJhn,165840,4
0.495,0.594,8,-6.447,1,0.0291,0.0178,0.000243,0.215,0.428,93.445,audio_features,1A7pz58VR2Lpc19c58QdSo,spotify:track:1A7pz58VR2Lpc19c58QdSo,https://api.spotify.com/v1/tracks/1A7pz58VR2Lpc19c58QdSo,https://api.spotify.com/v1/audio-analysis/1A7pz58VR2Lpc19c58QdSo,308386,4
0.698,0.633,8,-6.68,0,0.0406,0.0508,0.272,0.264,0.55,94.085,audio_features,6vTtCOimcPs5H1Jr9d0Aep,spotify:track:6vTtCOimcPs5H1Jr9d0Aep,https://api.spotify.com/v1/tracks/6vTtCOimcPs5H1Jr9d0Aep,https://api.spotify.com/v1/audio-analysis/6vTtCOimcPs5H1Jr9d0Aep,252267,4
0.184,0.841,0,-4.723,1,0.0468,0.000811,4.47e-05,0.0422,0.349,88.224,audio_features,0uJyE3M3ecGZgzltsQKs3a,spotify:track:0uJyE3M3ecGZgzltsQKs3a,https://api.spotify.com/v1/tracks/0uJyE3M3ecGZgzltsQKs3a,https://api.spotify.com/v1/audio-analysis/0uJyE3M3ecGZgzltsQKs3a,257640,4
0.522,0.93,10,-4.241,1,0.0437,0.0356,1.04e-06,0.522,0.291,111.011,audio_features,7LbvpO06tNJzVpbbj96puU,spotify:track:7LbvpO06tNJzVpbbj96puU,https://api.spotify.com/v1/tracks/7LbvpO06tNJzVpbbj96puU,https://api.spotify.com/v1/audio-analysis/7LbvpO06tNJzVpbbj96puU,276600,4
0.236,0.797,9,-6.949,1,0.0447,0.0186,0.0,0.11,0.477,154.336,audio_features,1JYs5OOgeW1jAOaiiLlJdx,spotify:track:1JYs5OOgeW1jAOaiiLlJdx,https://api.spotify.com/v1/tracks/1JYs5OOgeW1jAOaiiLlJdx,https://api.spotify.com/v1/audio-analysis/1JYs5OOgeW1jAOaiiLlJdx,213533,4
0.53,0.592,9,-13.444,1,0.0309,0.189,0.00174,0.198,0.795,150.224,audio_features,7mEGddVRDdESAibWOnbXoA,spotify:track:7mEGddVRDdESAibWOnbXoA,https://api.spotify.com/v1/tracks/7mEGddVRDdESAibWOnbXoA,https://api.spotify.com/v1/audio-analysis/7mEGddVRDdESAibWOnbXoA,312240,4
0.615,0.419,11,-8.8,0,0.0395,0.0173,0.497,0.135,0.216,76.997,audio_features,67Hna13dNDkZvBpTXRIaOJ,spotify:track:67Hna13dNDkZvBpTXRIaOJ,https://api.spotify.com/v1/tracks/67Hna13dNDkZvBpTXRIaOJ,https://api.spotify.com/v1/audio-analysis/67Hna13dNDkZvBpTXRIaOJ,330773,4
0.37,0.946,0,-3.849,1,0.0765,0.000206,0.0204,0.315,0.387,130.556,audio_features,0XczuPchMUnMpsLvHOsg9Y,spotify:track:0XczuPchMUnMpsLvHOsg9Y,https://api.spotify.com/v1/tracks/0XczuPchMUnMpsLvHOsg9Y,https://api.spotify.com/v1/audio-analysis/0XczuPchMUnMpsLvHOsg9Y,258333,4
0.452,0.909,9,-3.977,1,0.0366,0.0313,0.0603,0.23,0.805,124.623,audio_features,1v2zyAJrChw5JnfafSkwkJ,spotify:track:1v2zyAJrChw5JnfafSkwkJ,https://api.spotify.com/v1/tracks/1v2zyAJrChw5JnfafSkwkJ,https://api.spotify.com/v1/audio-analysis/1v2zyAJrChw5JnfafSkwkJ,225787,4
0.331,0.885,9,-6.606,1,0.0924,0.205,0.0,0.123,0.589,175.294,audio_features,6L4fEE9awoUnSEy1bmQebb,spotify:track:6L4fEE9awoUnSEy1bmQebb,https://api.spotify.com/v1/tracks/6L4fEE9awoUnSEy1bmQebb,https://api.spotify.com/v1/audio-analysis/6L4fEE9awoUnSEy1bmQebb,236960,4
0.467,0.761,9,-5.893,1,0.0386,0.0186,1.25e-06,0.0666,0.257,145.241,audio_features,1ddq4weEupa9Mh4SH1ruIY,spotify:track:1ddq4weEupa9Mh4SH1ruIY,https://api.spotify.com/v1/tracks/1ddq4weEupa9Mh4SH1ruIY,https://api.spotify.com/v1/audio-analysis/1ddq4weEupa9Mh4SH1ruIY,225333,4
0.455,0.976,9,-3.757,0,0.0801,0.00274,0.623,0.0566,0.542,137.895,audio_features,70LIe5IYE2TI8qqxePAoOR,spotify:track:70LIe5IYE2TI8qqxePAoOR,https://api.spotify.com/v1/tracks/70LIe5IYE2TI8qqxePAoOR,https://api.spotify.com/v1/audio-analysis/70LIe5IYE2TI8qqxePAoOR,195600,4
0.61,0.819,8,-8.323,1,0.0666,0.00381,7.92e-06,0.285,0.454,100.057,audio_features,6pmuu4qSz2WrtGkBjUfyuz,spotify:track:6pmuu4qSz2WrtGkBjUfyuz,https://api.spotify.com/v1/tracks/6pmuu4qSz2WrtGkBjUfyuz,https://api.spotify.com/v1/audio-analysis/6pmuu4qSz2WrtGkBjUfyuz,198920,4
0.202,0.853,4,-6.326,1,0.0475,0.0245,9.5e-05,0.143,0.37,100.625,audio_features,5l6ab2amq8jjuNqaxFsVrl,spotify:track:5l6ab2amq8jjuNqaxFsVrl,https://api.spotify.com/v1/tracks/5l6ab2amq8jjuNqaxFsVrl,https://api.spotify.com/v1/audio-analysis/5l6ab2amq8jjuNqaxFsVrl,265133,4
0.536,0.985,8,-4.982,0,0.0395,0.0489,0.0,0.369,0.826,99.082,audio_features,0RxWeRjUUQqGUxOYn5gniE,spotify:track:0RxWeRjUUQqGUxOYn5gniE,https://api.spotify.com/v1/tracks/0RxWeRjUUQqGUxOYn5gniE,https://api.spotify.com/v1/audio-analysis/0RxWeRjUUQqGUxOYn5gniE,230867,4
0.541,0.877,0,-8.988,1,0.0372,0.0494,0.00126,0.129,0.934,108.378,audio_features,08o1UvE9Jp18ZfGg5NiCnm,spotify:track:08o1UvE9Jp18ZfGg5NiCnm,https://api.spotify.com/v1/tracks/08o1UvE9Jp18ZfGg5NiCnm,https://api.spotify.com/v1/audio-analysis/08o1UvE9Jp18ZfGg5NiCnm,236827,4
0.631,0.933,7,-5.152,1,0.0577,0.000532,0.0021,0.0843,0.842,119.679,audio_features,0z9XPPcA8CC9vnEn4F83If,spotify:track:0z9XPPcA8CC9vnEn4F83If,https://api.spotify.com/v1/tracks/0z9XPPcA8CC9vnEn4F83If,https://api.spotify.com/v1/audio-analysis/0z9XPPcA8CC9vnEn4F83If,262507,4
0.478,0.862,11,-5.513,0,0.0269,0.00942,1.28e-05,0.0756,0.608,106.295,audio_features,1oPg2EYKf2hbS7aDyE8j3S,spotify:track:1oPg2EYKf2hbS7aDyE8j3S,https://api.spotify.com/v1/tracks/1oPg2EYKf2hbS7aDyE8j3S,https://api.spotify.com/v1/audio-analysis/1oPg2EYKf2hbS7aDyE8j3S,298640,3
0.391,0.958,10,-5.494,1,0.0832,0.000181,0.000899,0.122,0.326,89.88,audio_features,1ZOeXUr9ieWw80zs1T6pkp,spotify:track:1ZOeXUr9ieWw80zs1T6pkp,https://api.spotify.com/v1/tracks/1ZOeXUr9ieWw80zs1T6pkp,https://api.spotify.com/v1/audio-analysis/1ZOeXUr9ieWw80zs1T6pkp,210933,4
0.273,0.539,0,-10.163,1,0.0288,0.00121,0.000309,0.142,0.326,154.233,audio_features,2AVRiqNBp1cMVL7PQNzLc4,spotify:track:2AVRiqNBp1cMVL7PQNzLc4,https://api.spotify.com/v1/tracks/2AVRiqNBp1cMVL7PQNzLc4,https://api.spotify.com/v1/audio-analysis/2AVRiqNBp1cMVL7PQNzLc4,250440,4
0.327,0.425,7,-11.577,0,0.027,0.878,0.000873,0.18,0.165,93.946,audio_features,7jOM0KIKgIppqIEvEjixaj,spotify:track:7jOM0KIKgIppqIEvEjixaj,https://api.spotify.com/v1/tracks/7jOM0KIKgIppqIEvEjixaj,https://api.spotify.com/v1/audio-analysis/7jOM0KIKgIppqIEvEjixaj,268307,4
0.391,0.63,8,-5.685,1,0.0308,0.00326,1.59e-05,0.0991,0.242,147.587,audio_features,5AB637hS20wvfb5tKG3C3O,spotify:track:5AB637hS20wvfb5tKG3C3O,https://api.spotify.com/v1/tracks/5AB637hS20wvfb5tKG3C3O,https://api.spotify.com/v1/audio-analysis/5AB637hS20wvfb5tKG3C3O,171400,4
0.467,0.481,11,-10.17,1,0.0233,0.034,0.0102,0.106,0.328,80.043,audio_features,3drQLSnECw7QSHMysFqFx7,spotify:track:3drQLSnECw7QSHMysFqFx7,https://api.spotify.com/v1/tracks/3drQLSnECw7QSHMysFqFx7,https://api.spotify.com/v1/audio-analysis/3drQLSnECw7QSHMysFqFx7,231733,4
0.65,0.729,4,-8.641,1,0.0434,0.37,0.544,0.323,0.752,103.706,audio_features,5tqDIPhoNziW5ew3u4gwdS,spotify:track:5tqDIPhoNziW5ew3u4gwdS,https://api.spotify.com/v1/tracks/5tqDIPhoNziW5ew3u4gwdS,https://api.spotify.com/v1/audio-analysis/5tqDIPhoNziW5ew3u4gwdS,207067,4
0.449,0.56,3,-8.907,1,0.0268,0.55,0.000111,0.0536,0.351,84.689,audio_features,10hLkl5k0NjO7QAJvoVzIy,spotify:track:10hLkl5k0NjO7QAJvoVzIy,https://api.spotify.com/v1/tracks/10hLkl5k0NjO7QAJvoVzIy,https://api.spotify.com/v1/audio-analysis/10hLkl5k0NjO7QAJvoVzIy,290293,4
